gw,Player,playerID,Club,Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Interceptions,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,CmpPct,PrgP,Carries,PrgC,Succ,TotDist,PrgDist,xA,KP,Passes_Final_Third,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,Inswinging,Outswinging,Str,Pass_Offside,TklW,Def_3rd,Mid_3rd,Att_3rd,TklPct,Lost,Pass,TklAndInterceptions,Clr,Err,Def_Pen,Att_Pen,SuccPct,Tkld,TkldPct,CPA,Mis,Dis,Rec,PrgR,SecondCrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,WonPct,SoTA,GA,Saves,SavePct,PSxG,Thr,LaunchPct,AvgLen,Opp,Stp,StpPct,NumOPA,AvgDist
1,Marvelous Nakamba,de5b5570,Luton Town,13.0,ZIM,CM,29.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,21.0,90.5,0.0,13.0,0.0,0.0,264.0,54.0,0.0,1.0,1.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,66.7,1.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Pascal Groß,8aec0537,Brighton & Hove Albion,13.0,GER,DM,32.0,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,95.0,2.0,2.0,2.0,0.5,0.5,0.6,8.0,0.0,67.0,79.0,84.8,8.0,59.0,0.0,1.0,1003.0,293.0,0.5,6.0,5.0,2.0,0.0,72.0,7.0,4.0,1.0,2.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,4.0,1.0,0.0,9.0,7.0,100.0,0.0,0.0,0.0,1.0,1.0,70.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Pelly Ruddock Mpanzu,a9b1c319,Luton Town,17.0,COD,CM,30.0,87.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,9.0,14.0,64.3,1.0,15.0,1.0,0.0,148.0,43.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Pervis Estupiñán,d38fdf53,Brighton & Hove Albion,30.0,ECU,LB,25.0,90.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,100.0,1.0,0.0,1.0,0.1,0.1,1.5,10.0,1.0,78.0,94.0,83.0,15.0,75.0,10.0,1.0,1173.0,467.0,0.9,6.0,10.0,7.0,2.0,85.0,9.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,100.0,0.0,0.0,2.0,1.0,0.0,75.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Ryan John Giles,73b1d65b,Luton Town,26.0,ENG,WB,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,18.0,39.0,46.2,3.0,15.0,2.0,0.0,414.0,244.0,0.3,2.0,2.0,3.0,2.0,26.0,13.0,0.0,0.0,0.0,14.0,6.0,7.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,50.0,1.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Simon Adingra,4dcec659,Brighton & Hove Albion,24.0,CIV,RW,21.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,6.0,6.0,100.0,0.0,5.0,0.0,0.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,100.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Solly March,bb5fbd2b,Brighton & Hove Albion,7.0,ENG,RW,29.0,73.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,44.0,1.0,0.0,0.0,0.4,0.4,0.0,4.0,0.0,24.0,34.0,70.6,3.0,34.0,1.0,2.0,404.0,74.0,0.0,2.0,0.0,1.0,0.0,31.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,40.0,2.0,40.0,0.0,1.0,4.0,36.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Tahith Chong,2696b6a9,Luton Town,14.0,NED,CM,23.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,22.0,81.8,3.0,22.0,0.0,0.0,391.0,98.0,0.0,0.0,3.0,0.0,0.0,18.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,23.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Thomas Kaminski,1caa93a5,Luton Town,24.0,BEL,GK,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,56.8,0.0,22.0,0.0,0.0,866.0,783.0,0.0,0.0,1.0,0.0,0.0,22.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,75.0,4.9,6.0,72.0,45.0,18.0,0.0,0.0,0.0,8.0
1,Tom Lockyer,37118440,Luton Town,4.0,WAL,CB,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,2.0,16.0,0.0,0.0,341.0,238.0,0.0,0.0,1.0,0.0,0.0,16.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,66.7,1.0,1.0,3.0,6.0,0.0,11.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Alphonse Areola,2f965a72,West Ham United,23.0,FRA,GK,30.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,37.5,0.0,9.0,0.0,0.0,396.0,349.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,80.0,1.4,3.0,88.2,51.1,15.0,2.0,13.3,0.0,4.5
1,Antoine Semenyo,efd2ec23,Bournemouth,24.0,GHA,RW,23.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,10.0,11.0,90.9,1.0,13.0,1.0,1.0,166.0,17.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Chris Mepham,fed96827,Bournemouth,6.0,WAL,CB,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,23.0,78.3,1.0,18.0,1.0,0.0,413.0,102.0,0.0,1.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Danny Ings,07802f7f,West Ham United,18.0,ENG,FW,31.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.0,4.0,25.0,0.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,50.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,David Brooks,dc4cae05,Bournemouth,7.0,WAL,RW,26.0,74.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,24.0,38.0,63.2,6.0,30.0,3.0,0.0,401.0,178.0,0.0,1.0,4.0,2.0,0.0,31.0,7.0,1.0,0.0,0.0,7.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,4.0,1.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Dominic Solanke,e77dc3b2,Bournemouth,9.0,ENG,FW,25.0,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,1.0,0.1,5.0,1.0,12.0,16.0,75.0,2.0,24.0,2.0,1.0,154.0,39.0,0.1,2.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,33.3,2.0,66.7,0.0,4.0,4.0,24.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Emerson Palmieri,e0bc6fdc,West Ham United,33.0,ITA,LB,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,4.0,1.0,1.0,0.0,0.0,0.1,2.0,0.0,26.0,38.0,68.4,3.0,17.0,0.0,0.0,419.0,271.0,0.2,2.0,1.0,2.0,1.0,33.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,50.0,1.0,0.0,5.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Illia Zabarnyi,88968486,Bournemouth,27.0,UKR,CB,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,77.0,96.0,80.2,4.0,69.0,0.0,0.0,1492.0,431.0,0.0,0.0,6.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jaidon Anthony,e4238fb1,Bournemouth,32.0,ENG,LW,23.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,1.0,13.0,0.0,1.0,119.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3,2.0,2.0,3.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,James Hill,69942fb3,Bournemouth,23.0,ENG,RB,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,3.0,9.0,0.0,0.0,215.0,81.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Jarrod Bowen,79c84d1c,West Ham United,20.0,ENG,RW,26.0,90.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,42.0,2.0,0.0,1.0,0.2,0.2,0.5,5.0,0.0,18.0,27.0,66.7,2.0,19.0,3.0,4.0,274.0,131.0,0.3,3.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,1.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,57.1,2.0,28.6,2.0,2.0,2.0,23.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Joe Rothwell,10a10454,Bournemouth,8.0,ENG,DM,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,61.0,75.0,81.3,5.0,51.0,0.0,2.0,1096.0,275.0,0.0,1.0,7.0,0.0,0.0,64.0,11.0,7.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,50.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,40.0,2.0,40.0,0.0,0.0,1.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Justin Kluivert,4c3a6744,Bournemouth,19.0,NED,LW,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,1.0,13.0,0.0,0.0,86.0,20.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Kieffer Moore,01ce9e70,Bournemouth,21.0,WAL,AM,31.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,8.0,1.0,0.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Kurt Zouma,ce4246f5,West Ham United,4.0,FRA,CB,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,76.0,0.0,13.0,0.0,0.0,427.0,215.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Lucas Paquetá,9b6f7fd5,West Ham United,10.0,BRA,DM,25.0,89.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,57.0,8.0,0.0,0.0,0.2,0.2,0.1,2.0,0.0,31.0,40.0,77.5,6.0,27.0,0.0,0.0,491.0,183.0,0.2,2.0,2.0,1.0,0.0,39.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,100.0,0.0,0.0,8.0,1.0,0.0,2.0,3.0,0.0,2.0,100.0,0.0,2.0,1.0,31.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,14.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Marcos Senesi,35141f4c,Bournemouth,25.0,ARG,CB,26.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,52.0,84.6,3.0,40.0,0.0,0.0,1012.0,327.0,0.0,0.0,5.0,1.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,33.3,2.0,0.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Max Aarons,774cf58b,Bournemouth,37.0,ENG,RB,23.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,39.0,44.0,88.6,3.0,27.0,3.0,2.0,618.0,158.0,0.1,1.0,1.0,1.0,0.0,36.0,8.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.7,1.0,0.0,2.0,1.0,0.0,0.0,0.0,66.7,1.0,33.3,0.0,0.0,0.0,29.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Maxwel Cornet,beb391dd,West Ham United,17.0,CIV,AM,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Michail Antonio,ac05f970,West Ham United,9.0,JAM,FW,33.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,14.0,50.0,1.0,17.0,1.0,3.0,149.0,67.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,60.0,1.0,20.0,0.0,6.0,3.0,21.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Milos Kerkez,0ad53bdc,Bournemouth,3.0,HUN,LB,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,56.0,76.8,3.0,35.0,1.0,1.0,710.0,184.0,0.0,1.0,4.0,2.0,1.0,44.0,12.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,50.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,33.3,2.0,66.7,0.0,1.0,1.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Nayef Aguerd,288e1e13,West Ham United,27.0,MAR,CB,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,29.0,75.9,3.0,12.0,0.0,0.0,510.0,242.0,0.0,0.0,3.0,0.0,0.0,21.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,4.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Neto,a9dc785c,Bournemouth,1.0,BRA,GK,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,44.0,72.7,0.0,27.0,0.0,0.0,881.0,543.0,0.0,0.0,2.0,0.0,0.0,32.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,100.0,2.0,1.0,1.0,50.0,0.7,5.0,36.1,35.1,7.0,0.0,0.0,0.0,11.7
1,Pablo Fornals,82927de4,West Ham United,8.0,ESP,AM,27.0,85.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,4.0,0.0,1.0,0.1,0.1,0.1,5.0,1.0,24.0,31.0,77.4,6.0,16.0,1.0,1.0,422.0,71.0,0.1,1.0,5.0,2.0,0.0,29.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,40.0,3.0,1.0,4.0,1.0,0.0,0.0,7.0,50.0,1.0,50.0,1.0,3.0,2.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Philip Billing,d328a254,Bournemouth,29.0,DEN,DM,27.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,1.0,2.0,4.0,0.1,0.1,0.0,1.0,0.0,38.0,44.0,86.4,4.0,28.0,1.0,1.0,588.0,183.0,0.1,1.0,2.0,3.0,1.0,43.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,3.0,5.0,50.0,1.0,50.0,1.0,3.0,2.0,26.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
